Hour,Day_of_Week,Day_Name,Month,Parking_Zone_ID,Weather_Condition,Temperature_C,Precipitation,Special_Event,Parking_Duration_Min,Occupancy_Rate,Occupancy_Status,Available_Binary
1,2,Wednesday,1,Zone_B_University,Heavy Rain,5,1,0,18,0.2097,Empty,Available
1,4,Friday,2,Zone_C_Shopping,Sunny,5.7,0,0,19,0.433,Moderate,Available
12,6,Sunday,3,Zone_E_Airport,Heavy Rain,9.7,1,0,60,0,Empty,Available
23,3,Thursday,3,Zone_C_Shopping,Overcast,5.1,0,0,140,0.205,Empty,Available
14,4,Friday,6,Zone_E_Airport,Light Rain,17.3,1,0,151,0.4318,Moderate,Available
1,6,Sunday,10,Zone_E_Airport,Sunny,-1.2,0,0,150,0.3342,Moderate,Available
6,4,Friday,8,Zone_A_Downtown,Sunny,14.7,0,0,203,0.4541,Moderate,Available
2,3,Thursday,6,Zone_B_University,Overcast,20,0,0,157,0.2208,Empty,Available
7,4,Friday,2,Zone_D_Residential,Light Rain,3.7,1,0,87,0.3948,Moderate,Available
22,2,Wednesday,2,Zone_E_Airport,Cloudy,7.1,0,0,192,0.2453,Empty,Available
13,5,Saturday,7,Zone_C_Shopping,Heavy Rain,15.6,1,1,240,0.366108368,Empty,Available
23,1,Tuesday,1,Zone_E_Airport,Sunny,6.8,0,0,292,0.4261,Moderate,Available
22,4,Friday,1,Zone_A_Downtown,Light Rain,3.8,1,0,252,0.2012,Empty,Available
21,2,Wednesday,7,Zone_B_University,Light Rain,13.8,1,0,108,0.4094,Moderate,Available
6,1,Tuesday,9,Zone_C_Shopping,Overcast,13.5,0,1,211,0.706309557,Moderate,Available
20,6,Sunday,5,Zone_C_Shopping,Heavy Rain,19.4,1,0,78,0,Empty,Available
6,1,Tuesday,11,Zone_A_Downtown,Cloudy,1.8,0,0,164,0.3663,Moderate,Available
0,6,Sunday,1,Zone_B_University,Light Rain,4.6,1,0,155,0.0754,Empty,Available
16,4,Friday,5,Zone_A_Downtown,Sunny,18.4,0,0,245,0.506,Moderate,Unavailable
8,2,Wednesday,11,Zone_C_Shopping,Cloudy,1.8,0,0,259,0.6911,Moderate,Unavailable
20,5,Saturday,1,Zone_E_Airport,Heavy Rain,3.3,1,0,291,0.0023,Empty,Available
12,4,Friday,10,Zone_E_Airport,Light Rain,6.7,1,1,45,0.475652203,Empty,Available
20,6,Sunday,12,Zone_C_Shopping,Cloudy,0,0,0,52,0.1179,Empty,Available
18,3,Thursday,9,Zone_C_Shopping,Light Rain,14,1,0,53,0.8312,Busy,Unavailable
20,1,Tuesday,4,Zone_C_Shopping,Cloudy,8.1,0,0,178,0.295,Empty,Available
18,4,Friday,9,Zone_A_Downtown,Light Rain,12,1,0,281,0.6025,Moderate,Unavailable
21,6,Sunday,2,Zone_B_University,Cloudy,2.3,0,0,83,0.2566,Empty,Available
16,1,Tuesday,7,Zone_A_Downtown,Overcast,16.2,0,1,243,0.396016399,Empty,Available
22,6,Sunday,12,Zone_D_Residential,Cloudy,-2.8,0,0,275,0.1326,Empty,Available
22,2,Wednesday,2,Zone_E_Airport,Light Rain,2,1,0,34,0.2714,Empty,Available
9,0,Monday,12,Zone_C_Shopping,Sunny,1.7,0,0,77,0.7421,Busy,Unavailable
9,4,Friday,4,Zone_D_Residential,Heavy Rain,14.2,1,0,184,0.4412,Moderate,Available
3,5,Saturday,6,Zone_A_Downtown,Heavy Rain,21.2,1,0,27,0.2287,Empty,Available
7,4,Friday,2,Zone_C_Shopping,Overcast,4.8,0,0,151,0.4557,Moderate,Available
21,1,Tuesday,2,Zone_D_Residential,Overcast,7.8,0,0,238,0.2306,Empty,Available
19,2,Wednesday,2,Zone_C_Shopping,Sunny,6,0,0,108,0.8989,Busy,Unavailable
19,6,Sunday,3,Zone_A_Downtown,Overcast,11.7,0,1,191,0.76985505,Moderate,Unavailable
17,3,Thursday,5,Zone_E_Airport,Overcast,13.7,0,0,170,0.8184,Busy,Unavailable
13,5,Saturday,9,Zone_D_Residential,Light Rain,10.3,1,0,135,0,Empty,Available
17,2,Wednesday,6,Zone_E_Airport,Cloudy,19.1,0,0,185,0.8291,Busy,Unavailable
13,4,Friday,12,Zone_D_Residential,Light Rain,0.5,1,0,212,0.2873,Empty,Available
19,3,Thursday,9,Zone_E_Airport,Sunny,11.1,0,0,183,0.6338,Moderate,Unavailable
20,2,Wednesday,10,Zone_A_Downtown,Overcast,7.4,0,0,186,0.2603,Empty,Available
23,0,Monday,5,Zone_A_Downtown,Cloudy,15.4,0,1,171,0.639190246,Moderate,Available
14,5,Saturday,11,Zone_B_University,Heavy Rain,5.4,1,1,224,0.37381342,Empty,Available
21,1,Tuesday,6,Zone_A_Downtown,Cloudy,11.1,0,0,295,0.5013,Moderate,Unavailable
3,2,Wednesday,10,Zone_C_Shopping,Heavy Rain,0.3,1,0,210,0.4712,Moderate,Available
12,2,Wednesday,12,Zone_C_Shopping,Overcast,-1.1,0,0,284,0.2233,Empty,Available
22,0,Monday,8,Zone_C_Shopping,Light Rain,14.8,1,0,201,0.161,Empty,Available
7,4,Friday,3,Zone_B_University,Light Rain,7.7,1,0,76,0.1769,Empty,Available
17,6,Sunday,2,Zone_E_Airport,Light Rain,2,1,0,159,0.5205,Moderate,Unavailable
11,6,Sunday,3,Zone_A_Downtown,Cloudy,9.7,0,0,240,0.0891,Empty,Available
22,5,Saturday,9,Zone_B_University,Sunny,10.3,0,0,131,0.3656,Moderate,Available
13,5,Saturday,6,Zone_D_Residential,Light Rain,16.1,1,0,220,0,Empty,Available
1,1,Tuesday,10,Zone_D_Residential,Sunny,2.4,0,0,80,0.0892,Empty,Available
17,2,Wednesday,12,Zone_B_University,Light Rain,2,1,0,42,0.7174,Busy,Unavailable
23,3,Thursday,4,Zone_A_Downtown,Light Rain,16.4,1,0,278,0.5629,Moderate,Unavailable
1,2,Wednesday,10,Zone_C_Shopping,Cloudy,2.4,0,0,235,0.417,Moderate,Available
10,6,Sunday,3,Zone_A_Downtown,Cloudy,14.7,0,0,24,0.5504,Moderate,Unavailable
8,1,Tuesday,2,Zone_A_Downtown,Sunny,4.3,0,0,291,0.5241,Moderate,Unavailable
11,2,Wednesday,4,Zone_C_Shopping,Sunny,12.1,0,1,18,0.689692922,Moderate,Available
16,0,Monday,9,Zone_B_University,Heavy Rain,10.4,1,0,195,0.291,Empty,Available
14,6,Sunday,4,Zone_B_University,Heavy Rain,14.3,1,0,99,0.3051,Moderate,Available
16,2,Wednesday,12,Zone_C_Shopping,Sunny,-4.7,0,0,39,0.2852,Empty,Available
17,2,Wednesday,5,Zone_E_Airport,Light Rain,16.6,1,1,34,1,Full,Unavailable
21,6,Sunday,8,Zone_E_Airport,Sunny,15.7,0,0,213,0.1242,Empty,Available
5,3,Thursday,2,Zone_B_University,Overcast,9.1,0,0,213,0.5002,Moderate,Unavailable
16,6,Sunday,12,Zone_B_University,Cloudy,1.7,0,0,110,0.2914,Empty,Available
22,0,Monday,11,Zone_B_University,Heavy Rain,2,1,0,110,0.279,Empty,Available
23,0,Monday,3,Zone_B_University,Light Rain,12.2,1,0,292,0.3728,Moderate,Available
17,2,Wednesday,6,Zone_C_Shopping,Overcast,23.4,0,0,63,0.4727,Moderate,Available
7,5,Saturday,12,Zone_C_Shopping,Cloudy,2.3,0,0,103,0.2882,Empty,Available
8,3,Thursday,7,Zone_C_Shopping,Sunny,16.4,0,0,20,0.5773,Moderate,Unavailable
5,2,Wednesday,4,Zone_B_University,Light Rain,17.8,1,0,160,0.2076,Empty,Available
4,6,Sunday,1,Zone_A_Downtown,Sunny,-0.3,0,0,26,0.2208,Empty,Available
11,2,Wednesday,7,Zone_C_Shopping,Cloudy,17.1,0,0,42,0.3413,Moderate,Available
10,1,Tuesday,12,Zone_B_University,Heavy Rain,9.2,1,0,289,0.8345,Busy,Unavailable
0,1,Tuesday,9,Zone_C_Shopping,Sunny,11.4,0,0,57,0.3282,Moderate,Available
10,5,Saturday,1,Zone_C_Shopping,Cloudy,5.4,0,0,113,0.7292,Busy,Unavailable
18,3,Thursday,1,Zone_C_Shopping,Sunny,2.1,0,0,157,0.7218,Busy,Unavailable
8,4,Friday,1,Zone_C_Shopping,Heavy Rain,4.8,1,0,111,0.6952,Moderate,Unavailable
1,1,Tuesday,10,Zone_C_Shopping,Light Rain,9.6,1,0,99,0.1906,Empty,Available
11,4,Friday,7,Zone_B_University,Sunny,12.4,0,0,105,0.1976,Empty,Available
3,0,Monday,11,Zone_A_Downtown,Cloudy,2.8,0,0,44,0.3437,Moderate,Available
3,1,Tuesday,9,Zone_C_Shopping,Sunny,11,0,0,188,0.2852,Empty,Available
17,1,Tuesday,3,Zone_B_University,Overcast,9.8,0,0,200,0.6457,Moderate,Unavailable
14,3,Thursday,8,Zone_C_Shopping,Overcast,12.5,0,0,44,0.3032,Moderate,Available
18,5,Saturday,9,Zone_D_Residential,Sunny,14.2,0,0,265,0.3881,Moderate,Available
12,4,Friday,3,Zone_E_Airport,Cloudy,10.6,0,0,123,0.3583,Moderate,Available
18,6,Sunday,12,Zone_E_Airport,Light Rain,-0.1,1,0,227,0.4403,Moderate,Available
16,1,Tuesday,12,Zone_A_Downtown,Sunny,5,0,0,232,0.4909,Moderate,Available
5,1,Tuesday,3,Zone_E_Airport,Heavy Rain,14.2,1,0,196,0.2093,Empty,Available
15,3,Thursday,1,Zone_C_Shopping,Overcast,6.5,0,0,51,0.2664,Empty,Available
23,3,Thursday,2,Zone_C_Shopping,Sunny,4.8,0,0,164,0.1843,Empty,Available
11,5,Saturday,7,Zone_A_Downtown,Overcast,15.8,0,0,111,0.1932,Empty,Available
18,4,Friday,3,Zone_E_Airport,Sunny,6.9,0,1,38,0.846856865,Moderate,Unavailable
4,0,Monday,7,Zone_A_Downtown,Light Rain,17.7,1,0,136,0.3502,Moderate,Available
16,6,Sunday,5,Zone_D_Residential,Light Rain,20.2,1,0,100,0,Empty,Available
22,5,Saturday,10,Zone_A_Downtown,Sunny,7.7,0,0,175,0.1181,Empty,Available
0,0,Monday,8,Zone_C_Shopping,Light Rain,19.3,1,0,31,0.4747,Moderate,Available
23,2,Wednesday,5,Zone_B_University,Heavy Rain,11.1,1,0,258,0.2427,Empty,Available
22,1,Tuesday,3,Zone_A_Downtown,Cloudy,10.4,0,0,282,0.4673,Moderate,Available
9,4,Friday,9,Zone_A_Downtown,Sunny,12.5,0,0,232,0.7606,Busy,Unavailable
14,5,Saturday,7,Zone_B_University,Sunny,15.1,0,0,20,0.1512,Empty,Available
22,1,Tuesday,5,Zone_A_Downtown,Heavy Rain,13.5,1,0,281,0.5437,Moderate,Unavailable
20,4,Friday,7,Zone_C_Shopping,Sunny,13.3,0,0,249,0.1708,Empty,Available
20,4,Friday,11,Zone_C_Shopping,Cloudy,3.4,0,0,138,0.2241,Empty,Available
10,4,Friday,10,Zone_D_Residential,Sunny,2.3,0,0,74,0.4591,Moderate,Available
12,1,Tuesday,9,Zone_C_Shopping,Cloudy,14.4,0,0,24,0.3591,Moderate,Available
4,5,Saturday,5,Zone_A_Downtown,Heavy Rain,18.5,1,1,30,0.543978182,Moderate,Available
0,6,Sunday,7,Zone_B_University,Overcast,16.3,0,0,98,0.156,Empty,Available
23,3,Thursday,11,Zone_B_University,Sunny,2.8,0,0,186,0.4725,Moderate,Available
11,1,Tuesday,9,Zone_E_Airport,Light Rain,13.2,1,0,161,0.4849,Moderate,Available
10,4,Friday,1,Zone_E_Airport,Sunny,7.1,0,0,114,0.8062,Busy,Unavailable
16,5,Saturday,4,Zone_B_University,Sunny,11.2,0,0,285,0.0927,Empty,Available
3,6,Sunday,1,Zone_A_Downtown,Light Rain,0.9,1,0,229,0.1874,Empty,Available
14,2,Wednesday,8,Zone_E_Airport,Light Rain,12.9,1,0,99,0.3927,Moderate,Available
8,0,Monday,3,Zone_E_Airport,Sunny,8.1,0,0,53,0.4331,Moderate,Available
20,4,Friday,2,Zone_E_Airport,Overcast,0.6,0,0,19,0.3337,Moderate,Available
19,2,Wednesday,4,Zone_D_Residential,Light Rain,11.6,1,0,100,0.7504,Busy,Unavailable
18,3,Thursday,11,Zone_C_Shopping,Sunny,1,0,0,221,0.714,Busy,Unavailable
18,6,Sunday,3,Zone_A_Downtown,Light Rain,6.4,1,0,52,0.6944,Moderate,Unavailable
11,6,Sunday,11,Zone_C_Shopping,Light Rain,4.4,1,0,270,0.2275,Empty,Available
4,4,Friday,5,Zone_C_Shopping,Sunny,16.6,0,0,194,0.3919,Moderate,Available
9,6,Sunday,8,Zone_C_Shopping,Light Rain,15.9,1,0,33,0.7197,Busy,Unavailable
16,2,Wednesday,10,Zone_C_Shopping,Sunny,3,0,1,177,0.548703376,Moderate,Available
4,4,Friday,8,Zone_B_University,Heavy Rain,15.9,1,0,216,0.2008,Empty,Available
21,1,Tuesday,11,Zone_B_University,Heavy Rain,3.5,1,0,285,0.3587,Moderate,Available
15,5,Saturday,7,Zone_B_University,Sunny,15.3,0,0,102,0.1711,Empty,Available
6,2,Wednesday,8,Zone_A_Downtown,Sunny,18.8,0,0,189,0.338,Moderate,Available
8,5,Saturday,5,Zone_C_Shopping,Sunny,17.3,0,0,257,0.5737,Moderate,Unavailable
2,1,Tuesday,10,Zone_D_Residential,Cloudy,4.4,0,0,162,0.0144,Empty,Available
14,1,Tuesday,10,Zone_D_Residential,Sunny,6.8,0,0,279,0.268,Empty,Available
15,5,Saturday,11,Zone_B_University,Light Rain,0.2,1,0,19,0.3759,Moderate,Available
17,2,Wednesday,12,Zone_C_Shopping,Overcast,1.5,0,0,153,0.9105,Full,Unavailable
13,5,Saturday,11,Zone_A_Downtown,Sunny,9.2,0,0,117,0.1052,Empty,Available
2,5,Saturday,6,Zone_C_Shopping,Light Rain,12.7,1,0,272,0,Empty,Available
11,0,Monday,8,Zone_B_University,Cloudy,12.4,0,0,194,0.4335,Moderate,Available
8,2,Wednesday,1,Zone_B_University,Light Rain,2.6,1,0,260,0.8122,Busy,Unavailable
6,0,Monday,6,Zone_E_Airport,Sunny,16.9,0,0,162,0.365,Moderate,Available
8,4,Friday,6,Zone_C_Shopping,Sunny,16.5,0,0,35,0.957,Full,Unavailable
12,6,Sunday,11,Zone_A_Downtown,Sunny,8.2,0,0,172,0.0023,Empty,Available
17,5,Saturday,5,Zone_A_Downtown,Light Rain,15.3,1,0,190,0.7904,Busy,Unavailable
4,4,Friday,4,Zone_C_Shopping,Overcast,15.2,0,0,271,0.1771,Empty,Available
12,2,Wednesday,1,Zone_B_University,Sunny,1.2,0,0,279,0.4742,Moderate,Available
3,5,Saturday,11,Zone_E_Airport,Cloudy,4.3,0,0,127,0,Empty,Available
1,6,Sunday,10,Zone_C_Shopping,Heavy Rain,8.8,1,1,182,0.365187579,Empty,Available
15,4,Friday,11,Zone_C_Shopping,Sunny,2.8,0,0,35,0.1991,Empty,Available
8,3,Thursday,8,Zone_C_Shopping,Light Rain,12.3,1,0,94,0.8014,Busy,Unavailable
8,1,Tuesday,6,Zone_B_University,Light Rain,17.6,1,0,242,0.7315,Busy,Unavailable
5,5,Saturday,3,Zone_B_University,Sunny,11.6,0,0,51,0.0404,Empty,Available
10,6,Sunday,12,Zone_B_University,Sunny,4.6,0,0,105,0.3722,Moderate,Available
21,1,Tuesday,3,Zone_C_Shopping,Sunny,10.8,0,0,166,0.2286,Empty,Available
23,0,Monday,12,Zone_B_University,Sunny,1.8,0,0,192,0.4274,Moderate,Available
21,4,Friday,6,Zone_E_Airport,Sunny,21.8,0,0,196,0.2328,Empty,Available
0,0,Monday,12,Zone_B_University,Cloudy,0.1,0,0,124,0.315,Moderate,Available
3,6,Sunday,7,Zone_A_Downtown,Sunny,15.7,0,0,123,0.1771,Empty,Available
12,5,Saturday,8,Zone_A_Downtown,Sunny,19.4,0,0,170,0.3219,Moderate,Available
22,1,Tuesday,5,Zone_A_Downtown,Overcast,16.6,0,0,274,0.25,Empty,Available
12,1,Tuesday,10,Zone_B_University,Cloudy,8,0,0,81,0.3092,Moderate,Available
12,4,Friday,6,Zone_A_Downtown,Light Rain,15.3,1,0,274,0.2998,Empty,Available
1,5,Saturday,12,Zone_A_Downtown,Cloudy,5,0,0,285,0.0937,Empty,Available
8,3,Thursday,1,Zone_C_Shopping,Sunny,-0.4,0,0,51,0.7884,Busy,Unavailable
23,3,Thursday,6,Zone_C_Shopping,Cloudy,14.3,0,0,284,0.2928,Empty,Available
7,4,Friday,9,Zone_A_Downtown,Cloudy,12.7,0,0,137,0.4838,Moderate,Available
6,5,Saturday,10,Zone_C_Shopping,Cloudy,4.9,0,0,238,0.0753,Empty,Available
3,4,Friday,4,Zone_D_Residential,Cloudy,13.3,0,0,209,0.1043,Empty,Available
17,5,Saturday,10,Zone_E_Airport,Cloudy,7.3,0,0,96,0.6799,Moderate,Unavailable
2,6,Sunday,1,Zone_C_Shopping,Light Rain,2.2,1,0,64,0.1252,Empty,Available
5,6,Sunday,11,Zone_A_Downtown,Light Rain,-0.1,1,1,92,0.417863297,Empty,Available
11,0,Monday,9,Zone_D_Residential,Sunny,8.3,0,0,39,0.3479,Moderate,Available
11,4,Friday,4,Zone_C_Shopping,Light Rain,11.1,1,0,40,0.4601,Moderate,Available
20,5,Saturday,2,Zone_A_Downtown,Sunny,9.5,0,1,74,0.53231857,Moderate,Available
7,3,Thursday,1,Zone_E_Airport,Sunny,6.7,0,1,84,0.570761831,Moderate,Available
21,5,Saturday,3,Zone_B_University,Cloudy,7.5,0,0,168,0.0337,Empty,Available
21,6,Sunday,7,Zone_E_Airport,Overcast,18.2,0,0,62,0.3241,Moderate,Available
0,5,Saturday,11,Zone_D_Residential,Sunny,2.3,0,0,68,0,Empty,Available
3,4,Friday,10,Zone_C_Shopping,Light Rain,10.4,1,0,128,0.5126,Moderate,Unavailable
20,0,Monday,2,Zone_D_Residential,Sunny,13.1,0,0,291,0.3145,Moderate,Available
10,0,Monday,9,Zone_C_Shopping,Cloudy,12.2,0,0,124,0.9625,Full,Unavailable
2,0,Monday,12,Zone_C_Shopping,Overcast,0.5,0,0,86,0.1456,Empty,Available
12,0,Monday,11,Zone_E_Airport,Cloudy,-0.4,0,0,32,0.4216,Moderate,Available
16,6,Sunday,2,Zone_C_Shopping,Overcast,6.7,0,0,29,0.2423,Empty,Available
21,2,Wednesday,5,Zone_E_Airport,Sunny,16.5,0,0,56,0.3523,Moderate,Available
21,4,Friday,8,Zone_E_Airport,Sunny,9.7,0,0,34,0.3946,Moderate,Available
9,1,Tuesday,12,Zone_E_Airport,Sunny,2.2,0,0,30,0.5802,Moderate,Unavailable
20,4,Friday,10,Zone_D_Residential,Overcast,12.3,0,0,149,0.0569,Empty,Available
11,2,Wednesday,8,Zone_C_Shopping,Overcast,16.4,0,1,235,0.557553351,Moderate,Available
14,0,Monday,3,Zone_A_Downtown,Sunny,6.5,0,0,109,0.1935,Empty,Available
20,2,Wednesday,2,Zone_D_Residential,Sunny,5.9,0,0,107,0.2199,Empty,Available
9,3,Thursday,9,Zone_B_University,Overcast,11.1,0,1,95,1,Busy,Unavailable
13,3,Thursday,3,Zone_B_University,Cloudy,11.5,0,0,92,0.3309,Moderate,Available
12,6,Sunday,8,Zone_A_Downtown,Cloudy,9.1,0,1,160,0.306046859,Empty,Available
4,4,Friday,2,Zone_E_Airport,Overcast,5.6,0,0,40,0.0965,Empty,Available
5,4,Friday,3,Zone_E_Airport,Heavy Rain,10.8,1,0,211,0.3662,Moderate,Available
23,1,Tuesday,1,Zone_C_Shopping,Sunny,2.5,0,0,158,0.3635,Moderate,Available
1,6,Sunday,11,Zone_C_Shopping,Light Rain,-2.7,1,0,91,0.0941,Empty,Available
21,1,Tuesday,6,Zone_C_Shopping,Sunny,17.5,0,0,215,0.4063,Moderate,Available
16,3,Thursday,7,Zone_C_Shopping,Heavy Rain,19.3,1,0,137,0.3886,Moderate,Available
3,0,Monday,4,Zone_B_University,Heavy Rain,12.3,1,0,192,0.5268,Moderate,Unavailable
13,2,Wednesday,1,Zone_B_University,Light Rain,1.7,1,0,22,0.272,Empty,Available
9,1,Tuesday,3,Zone_B_University,Heavy Rain,14.2,1,0,16,0.6208,Moderate,Unavailable
2,5,Saturday,9,Zone_C_Shopping,Cloudy,9.4,0,0,160,0.0102,Empty,Available
2,1,Tuesday,5,Zone_C_Shopping,Overcast,17.3,0,0,50,0.1122,Empty,Available
14,0,Monday,6,Zone_C_Shopping,Sunny,12.4,0,0,102,0.4602,Moderate,Available
5,0,Monday,4,Zone_E_Airport,Cloudy,10.8,0,0,133,0.4797,Moderate,Available
16,4,Friday,1,Zone_A_Downtown,Light Rain,9.6,1,0,56,0.5151,Moderate,Unavailable
11,2,Wednesday,5,Zone_B_University,Sunny,21.9,0,0,153,0.295,Empty,Available
21,0,Monday,5,Zone_B_University,Light Rain,18.3,1,0,73,0.3309,Moderate,Available
19,6,Sunday,5,Zone_A_Downtown,Overcast,10.1,0,0,194,0.6471,Moderate,Unavailable
23,1,Tuesday,6,Zone_B_University,Overcast,14,0,0,216,0.334,Moderate,Available
10,1,Tuesday,11,Zone_B_University,Light Rain,-1,1,1,235,1,Full,Unavailable
3,3,Thursday,2,Zone_C_Shopping,Sunny,1.9,0,0,63,0.2118,Empty,Available
5,0,Monday,1,Zone_B_University,Overcast,1.9,0,0,254,0.2595,Empty,Available
0,5,Saturday,2,Zone_D_Residential,Sunny,8.3,0,1,142,0.424768245,Empty,Available
19,4,Friday,10,Zone_C_Shopping,Heavy Rain,4.1,1,0,42,1,Full,Unavailable
22,2,Wednesday,6,Zone_A_Downtown,Light Rain,17.1,1,0,107,0.5819,Moderate,Unavailable
15,5,Saturday,5,Zone_D_Residential,Light Rain,16,1,0,193,0,Empty,Available
14,4,Friday,5,Zone_A_Downtown,Sunny,19.6,0,0,231,0.485,Moderate,Available
16,1,Tuesday,12,Zone_D_Residential,Sunny,4.7,0,0,41,0.0634,Empty,Available
7,5,Saturday,12,Zone_E_Airport,Overcast,2.5,0,0,141,0.074,Empty,Available
11,4,Friday,6,Zone_B_University,Sunny,21.8,0,0,112,0.3486,Moderate,Available
21,1,Tuesday,10,Zone_E_Airport,Sunny,4.9,0,0,62,0.4241,Moderate,Available
20,1,Tuesday,7,Zone_D_Residential,Sunny,22.2,0,0,286,0,Empty,Available
9,1,Tuesday,9,Zone_E_Airport,Sunny,8.2,0,0,202,0.678,Moderate,Unavailable
14,1,Tuesday,7,Zone_C_Shopping,Sunny,11,0,1,124,0.496261189,Moderate,Available
8,6,Sunday,2,Zone_A_Downtown,Sunny,2.2,0,0,29,0.5001,Moderate,Unavailable
1,1,Tuesday,6,Zone_E_Airport,Sunny,13.9,0,1,116,0.364801385,Empty,Available
4,3,Thursday,9,Zone_A_Downtown,Overcast,7.8,0,0,108,0.1757,Empty,Available
5,5,Saturday,7,Zone_A_Downtown,Sunny,20.3,0,0,198,0.2721,Empty,Available
6,4,Friday,2,Zone_B_University,Cloudy,4.7,0,0,233,0.3598,Moderate,Available
20,3,Thursday,3,Zone_B_University,Light Rain,5.9,1,0,143,0.4704,Moderate,Available
0,6,Sunday,8,Zone_C_Shopping,Cloudy,9.6,0,0,167,0.044,Empty,Available
22,3,Thursday,11,Zone_D_Residential,Heavy Rain,2.9,1,0,106,0.0397,Empty,Available
6,0,Monday,9,Zone_E_Airport,Sunny,14.6,0,0,57,0.1838,Empty,Available
19,0,Monday,4,Zone_A_Downtown,Sunny,14.7,0,0,284,0.6338,Moderate,Unavailable
11,0,Monday,9,Zone_E_Airport,Sunny,12.8,0,0,262,0.1113,Empty,Available
15,2,Wednesday,2,Zone_E_Airport,Overcast,7.2,0,0,82,0.1658,Empty,Available
15,0,Monday,11,Zone_A_Downtown,Cloudy,-1.5,0,0,284,0.4034,Moderate,Available
10,4,Friday,5,Zone_B_University,Cloudy,18.7,0,0,222,0.9512,Full,Unavailable
20,3,Thursday,11,Zone_D_Residential,Light Rain,-0.3,1,0,240,0.3161,Moderate,Available
3,4,Friday,2,Zone_C_Shopping,Cloudy,4.7,0,0,219,0.4751,Moderate,Available
12,5,Saturday,11,Zone_D_Residential,Sunny,0.9,0,0,159,0,Empty,Available
6,0,Monday,1,Zone_D_Residential,Sunny,2.8,0,0,106,0,Empty,Available
3,6,Sunday,5,Zone_C_Shopping,Sunny,16.2,0,0,152,0.1281,Empty,Available
14,2,Wednesday,2,Zone_A_Downtown,Light Rain,4.9,1,0,31,0.2657,Empty,Available
18,5,Saturday,7,Zone_C_Shopping,Cloudy,16.1,0,0,16,0.6868,Moderate,Unavailable
8,6,Sunday,8,Zone_A_Downtown,Sunny,14.8,0,0,264,0.4284,Moderate,Available
10,2,Wednesday,2,Zone_C_Shopping,Sunny,5.2,0,0,133,0.6274,Moderate,Unavailable
7,5,Saturday,7,Zone_D_Residential,Sunny,16.4,0,0,211,0,Empty,Available
0,3,Thursday,4,Zone_C_Shopping,Cloudy,20,0,0,228,0.4822,Moderate,Available
22,4,Friday,1,Zone_E_Airport,Cloudy,6.2,0,0,121,0.3943,Moderate,Available
23,1,Tuesday,11,Zone_C_Shopping,Heavy Rain,1.6,1,0,222,0.2971,Empty,Available
7,4,Friday,3,Zone_D_Residential,Overcast,10.3,0,0,131,0.1006,Empty,Available
12,0,Monday,11,Zone_C_Shopping,Overcast,3.2,0,0,23,0.1238,Empty,Available
21,6,Sunday,12,Zone_E_Airport,Heavy Rain,2.2,1,0,156,0.011,Empty,Available
3,1,Tuesday,1,Zone_D_Residential,Sunny,3,0,0,36,0.0746,Empty,Available
7,2,Wednesday,5,Zone_A_Downtown,Sunny,17.2,0,0,286,0.3051,Moderate,Available
2,3,Thursday,8,Zone_E_Airport,Heavy Rain,13.2,1,0,183,0.4026,Moderate,Available
8,3,Thursday,1,Zone_C_Shopping,Sunny,1.2,0,0,209,0.6169,Moderate,Unavailable
1,2,Wednesday,9,Zone_A_Downtown,Overcast,8.8,0,0,108,0.5318,Moderate,Unavailable
1,0,Monday,3,Zone_C_Shopping,Sunny,4.8,0,0,207,0.2371,Empty,Available
12,2,Wednesday,5,Zone_E_Airport,Light Rain,19,1,0,194,0.5058,Moderate,Unavailable
14,5,Saturday,9,Zone_C_Shopping,Cloudy,11.4,0,1,281,0.365855195,Empty,Available
22,6,Sunday,5,Zone_B_University,Heavy Rain,23,1,0,34,0.3889,Moderate,Available
11,6,Sunday,9,Zone_D_Residential,Cloudy,6.4,0,0,239,0.0142,Empty,Available
3,0,Monday,10,Zone_D_Residential,Sunny,4.8,0,0,183,0.1774,Empty,Available
7,1,Tuesday,8,Zone_C_Shopping,Sunny,17.5,0,0,58,0.3036,Moderate,Available
8,2,Wednesday,7,Zone_A_Downtown,Overcast,18,0,1,202,0.991277097,Busy,Unavailable
22,0,Monday,11,Zone_B_University,Light Rain,8,1,0,109,0.2861,Empty,Available
4,6,Sunday,1,Zone_D_Residential,Light Rain,7.5,1,0,149,0,Empty,Available
23,1,Tuesday,4,Zone_D_Residential,Overcast,6.7,0,0,108,0.1042,Empty,Available
19,2,Wednesday,9,Zone_B_University,Sunny,10.8,0,0,68,0.5285,Moderate,Unavailable
17,3,Thursday,10,Zone_B_University,Sunny,6.8,0,0,96,0.6215,Moderate,Unavailable
10,2,Wednesday,8,Zone_A_Downtown,Sunny,13.9,0,0,283,1,Full,Unavailable
14,4,Friday,4,Zone_D_Residential,Sunny,12.7,0,0,149,0.2981,Empty,Available
21,2,Wednesday,12,Zone_A_Downtown,Light Rain,6.7,1,0,172,0.4726,Moderate,Available
8,4,Friday,1,Zone_A_Downtown,Overcast,3,0,0,281,0.6895,Moderate,Unavailable
16,1,Tuesday,10,Zone_A_Downtown,Overcast,-3.4,0,0,291,0.2461,Empty,Available
11,2,Wednesday,4,Zone_C_Shopping,Heavy Rain,12.7,1,0,147,0.2522,Empty,Available
